"TeamName","FG2Pct","FG3Pct","FTPct","BlockPct","OppFG2Pct","OppFG3Pct","OppFTPct","OppBlockPct","F3GRate","OppF3GRate","ARate","OppARate","StlRate","OppStlRate","DefensiveFingerprint","defeFG_Pct","defTO_Pct","defOR_Pct","defFT_Rate","eFG_Pct","TO_Pct","OR_Pct","FT_Rate","Tempo","AdjTempo","OE","AdjOE","DE","AdjDE","Pythag","Off_1","Off_2","Off_3","Def_1","Def_2","Def_3","Height","HgtC","HgtPF","HgtSF","HgtSG","HgtPG","HgtEff","Exp","Bench","PtsC","PtsPF","PtsSF","PtsSG","PtsPG","ORC","ORPF","ORSF","ORSG","ORPG","DRC","DRPF","DRSF","DRSG","DRPG","teamID","NumOfGames","WinPct","Margin_Victory","Margin_Loss","My_PPG","My_FGA","My_3FGP","My_FTA","My_FTP","My_Off_Reb","My_Def_Reb","My_Tot_Reb","My_Assists","My_TO","My_Ast_TO","My_Steals","My_Blocks","My_Fouls","My_Possessions","Opp_Pts","Opp_FGA","Opp_3FGP","Opp_FTA","Opp_FTP","Opp_Off_Reb","Opp_Def_Reb","Opp_Tot_Reb","Opp_Assists","Opp_TO","Opp_Ast_TO","Opp_Steals","Opp_Blocks","Opp_Fouls","Opp_Possessions","Margin_Victory_SD","Margin_Loss_SD","My_Pts_SD","My_FG___SD","My_3FG___SD","My_FTA_SD","My_FT___SD","My_Off_Reb_SD","My_Def_Reb_SD","My_Tot_Reb_SD","My_Assists_SD","My_TO_SD","My_Ast_TO_SD","My_Steals_SD","My_Blocks_SD","My_Fouls_SD","My_Possessions_SD","Opp_Pts_SD","Opp_FG___SD","Opp_3FG___SD","Opp_FTA_SD","Opp_FT___SD","Opp_Off_Reb_SD","Opp_Def_Reb_SD","Opp_Tot_Reb_SD","Opp_Assists_SD","Opp_TO_SD","Opp_Ast_TO_SD","Opp_Steals_SD","Opp_Blocks_SD","Opp_Fouls_SD","Opp_Possessions_SD","Tourney","TourneyType"
"George Mason",44.8963,31.5657,66.8693,10.668,48.3549,35.2531,71.3068,9.4606,24.7345,36.3579,44.1441,54.8763,0.0895,0.1027,4.9,50,18.5517,30.36963,44.67005,45.5028,21.8554,35.88291,41.09931,64.7889,64.4563,96.7792,100.8299,105.7765,104.587,0.396344,23.1945,57.0374,19.7681,24.1578,46.6795,29.1627,77.15,1.75,0.97,1.16,-0.68,-0.75,2.72,1.53,34.79,22.7,19.13,19.69,20.99,17.49,46.59,27.41,16.68,5.76,3.57,36.82,21,17.29,13.89,11,1206,30,0.266666667,8.125,-11.18181818,63.23333333,0.424549198,0.332187993,21.96666667,0.662175725,10.76666667,23.9,34.66666667,9.8,14.03333333,0.777200629,5.866666667,3.566666667,20.56666667,67.03416667,69.26666667,0.438262604,0.351983444,23.46666667,0.717523735,8.233333333,20.1,28.33333333,12.56666667,11.9,1.126903875,6.733333333,3.8,19.4,67.34666667,8.442029208,6.192440581,8.625077045,0.090885708,0.142191235,7.707959761,0.122787922,3.420862296,6.024948133,7.884219653,2.940795107,4.114594155,0.392007141,2.112905066,1.524135331,3.490710167,5.119820694,9.504747755,0.055224461,0.109401924,5.61852437,0.111262986,3.766305547,7.106820425,8.69138826,3.539757768,2.733571618,0.466273792,3.83210875,2.139932323,4.030915016,5.710674115,0,""
"George Washington",47.7057,35.0394,68.1429,10.8333,44.0833,31.9749,68.1382,11.2342,28.6682,34.7116,49.5519,48.704,0.0848,0.1028,4.4,45.4298,18.3327,30.70399,28.34603,49.0971,19.2801,36.13369,39.50339,63.3147,61.8528,104.9117,105.4518,96.4141,97.1782,0.719025,21.5156,54.3978,24.0866,17.5309,52.2469,30.2222,77.53,0.72,1.27,1.25,0.1,1.01,1.99,1.53,25.33,18.97,18.37,21.03,21.8,19.83,31.35,15.58,22.58,11.64,18.85,21.85,19.89,17.04,20.51,20.72,1203,33,0.636363636,15.71428571,-11.5,67.18181818,0.441928808,0.341752584,21.21212121,0.670000464,11,23.54545455,34.54545455,11.72727273,11.90909091,1.092470302,5.484848485,3.939393939,15.75757576,64.65151515,61.36363636,0.400739511,0.309340398,15.78787879,0.66361432,9.757575758,19.21212121,28.96969697,10.84848485,11.48484849,1.124128753,6.696969697,4.303030303,19.15151515,64.92348485,11.78194745,6.259538176,12.97462559,0.084235818,0.172404423,7.825269867,0.095607323,4.023369235,5.408852172,7.067049018,4.652101187,3.412876686,0.581452958,2.412483318,1.983358798,3.518081002,6.685098691,9.343507712,0.056200195,0.124997075,7.639361785,0.134526123,4.153539929,6.64152456,9.234733512,3.083435707,3.969581308,0.71563922,2.778093416,2.766821828,4.644359564,6.068077136,0,""
"Georgetown",50.3986,34.7409,70.1923,14.5038,42.6527,35.8657,70.6629,10.2746,31.5758,35.0682,54.4,53.5385,0.1173,0.0943,6.8,46.5613,20.6207,31.2963,43.92813,50.9394,19.246,34.28854,44.12121,64.6746,64.4399,107.5475,110.2999,98.2031,93.7071,0.867017,23.312,51.9161,24.7719,25,44.6108,30.3892,78.25,0.64,1.87,1.02,1.96,2.44,2.51,1.65,35.76,23.14,15.98,18.91,19.58,22.4,42.76,23.01,15.01,11.41,7.81,27.69,25.81,15.31,15.65,15.54,1207,31,0.677419355,12.71428571,-7.9,70.70967742,0.455473205,0.34620163,23.48387097,0.697977053,9.935483871,23.64516129,33.58064516,13.16129032,12.4516129,1.145345607,7.709677419,4.903225807,20.16129032,66.89677419,64.64516129,0.405895787,0.354835884,22.87096774,0.70510242,8.709677419,19.80645161,28.51612903,11.22580645,13.16129032,0.915627176,6.193548387,3.741935484,20.16129032,67.37983871,9.418826133,5.801340841,11.11213615,0.067424011,0.113238667,6.500620318,0.100609045,4.343082499,5.642389489,8.147695762,3.865201799,2.953401538,0.487184251,2.734880234,2.650218088,3.916603752,5.216790768,10.49935994,0.072092987,0.118612857,7.526583712,0.105816267,3.840082884,7.199163631,9.433525208,3.252790365,3.37734387,0.353082555,2.522159853,2.048865409,3.012161729,5.197112257,1,"atlarge"
"Georgia",47.6936,34.3511,68.875,12.6378,43.0025,30.9598,70.2875,10.6179,31.321,35.3973,55.3571,46.8175,0.0849,0.0915,7.5,44.2192,16.799,28.91073,34.30137,48.8942,19.2528,32.31198,47.81829,64.7737,64.1789,103.2958,107.0164,96.9056,93.9201,0.817751,25.1943,50.1143,24.6914,21.4216,49.3671,29.2113,76.96,-0.96,1.26,1.07,1,-0.91,0.3,1.86,29.4,20.68,21.09,18.22,20.25,19.76,28.88,29.57,18.85,13,9.69,22.17,22.5,20.85,18.53,15.96,1208,32,0.65625,10.33333333,-7.636363636,68.34375,0.438729373,0.34695509,25,0.686339205,9.40625,26.34375,35.75,12.59375,12.5,1.108494572,5.625,4.65625,18.34375,67.25,64.1875,0.388291113,0.308120312,19.5625,0.70585545,8.875,21.59375,30.46875,10.34375,10.78125,1.088556696,6.0625,3.8125,20.59375,68.2296875,7.825173055,4.738622738,9.959950042,0.073967449,0.137177814,6.956083436,0.09815544,4.172563032,5.096547693,7.841165154,2.960594698,3.951316645,0.440534703,2.549509757,2.431107208,3.479055999,7.115379753,10.84029966,0.0602294,0.089521489,6.132607192,0.10992522,3.169919099,6.494957722,8.900831331,3.515948686,3.433557123,0.559541715,2.734929379,1.974637574,4.226333536,5.747493975,1,"atlarge"
"Georgia Southern",47.5193,31.3665,66.1319,9.1295,45.8599,31.2388,67.7551,8.9305,41.5216,37.1581,46.7615,49.0099,0.1057,0.0815,4.4,46.2308,21.9761,32.24822,32.68846,47.3243,18.2858,32.61297,36.17021,64.3105,63.2532,100.7567,97.7111,94.2754,96.3421,0.540476,20.174,46.8733,32.9527,19.3248,50.291,30.3842,76.52,-1,-0.76,-1.03,0.3,1.8,-1.77,1.91,27.73,23.21,14.39,17.91,16.49,28,30.2,17.89,25.32,16.61,9.97,25.98,17.05,19.64,19.06,18.27,1204,28,0.678571429,9.052631579,-5.666666667,65.67857143,0.406655379,0.316924043,20.03571429,0.660693996,10.14285714,22.46428571,32.60714286,10.57142857,11.78571429,0.979897428,6.857142857,3.071428571,17.21428571,66.55267857,61.35714286,0.404432881,0.29840554,17.5,0.671674934,9.857142857,23.46428571,33.32142857,10.60714286,13.92857143,0.84315969,5.285714286,2.892857143,17.5,65.91964286,8.309791308,5.291502622,12.91870184,0.077991842,0.095824519,7.705131253,0.1261128,4.205061198,4.795693615,6.833139757,2.974316871,3.74519092,0.406042803,3.274076468,1.585316219,3.784541098,6.436726722,11.61803925,0.065529431,0.129153053,6.268675801,0.120105211,3.566451559,6.534705881,8.886333958,3.359224841,4.215742731,0.433528375,2.492316234,2.183087954,4.16777763,6.235328547,0,""
"Georgia St.",53.4191,31.9149,73.3638,13.7335,42.2177,32.6301,70.7646,6.3556,27.4372,41.9717,51.9656,63.524,0.1369,0.0721,-7.2,45.0413,22.8206,34.53744,39.37426,51.8973,16.4789,30.4791,38.35377,64.3168,63.2979,108.6194,108.409,95.7833,99.2266,0.734545,21.3274,58.7611,19.9115,23.6236,41.5415,34.8348,76.72,-0.57,-0.5,1.1,-0.7,0.96,-1.07,2.22,28.17,14.54,21.98,24.24,23.63,15.6,37.72,22.65,18.04,8.63,12.95,24.86,23.49,23.61,13.38,14.66,1209,32,0.71875,14.82608696,-8.777777778,70.625,0.476562684,0.314370455,20.5625,0.721141731,8.125,20.84375,28.96875,13.21875,10.4375,1.447087068,8.90625,4.21875,18.4375,65.6421875,62.4375,0.379695151,0.318625784,20.84375,0.702394686,10.40625,21.3125,31.71875,12.84375,14.53125,0.996300455,4.6875,2.46875,17.5,66.96328125,10.23653072,6.960204339,11.8205671,0.072677325,0.122796062,6.969692454,0.137303491,3.076969603,4.991020162,5.233171955,3.841491436,3.20219179,0.828940922,3.1963626,2.181067732,3.015417373,6.430899568,14.70338451,0.091737612,0.098866954,6.232637173,0.092786448,3.644344934,5.578978401,8.093144749,4.718593113,4.578944624,0.583237428,2.292167589,1.967221309,4.265389594,6.531249277,1,"champ"
"Georgia Tech",46.0657,26.6802,64.8214,9.4203,49.9094,31.8519,69.1892,9.3201,27.2778,32.8467,49.3188,54.3568,0.0879,0.1003,7.3,49.2092,18.021,25.77423,33.75912,44.4167,19.56,38.67596,31.11111,63.9843,63.9303,97.112,100.1206,99.2363,94.4937,0.660426,18.5015,61.4679,20.0306,19.1808,55.045,25.7742,77.18,-0.35,1.27,1.21,-0.15,0.58,0.92,1.62,40.49,20.01,21.96,26.58,19.06,12.39,27.62,37.84,25.66,4.99,3.89,23.56,29.05,23.45,13.45,10.5,1210,31,0.387096774,9.833333333,-8.315789474,63.29032258,0.408817386,0.275110258,18.06451613,0.646316218,12.35483871,26.77419355,39.12903226,11.67741936,12.41935484,0.995489839,5.709677419,3.35483871,16.64516129,66.70967742,64.58064516,0.439574204,0.324972273,17.90322581,0.692475747,6.741935484,19.48387097,26.22580645,12.67741936,11.58064516,1.295376643,6.516129032,3.935483871,17.38709677,66.375,6.057802382,10.17105169,10.66518807,0.065134243,0.155163947,5.790425913,0.133205075,4.453825226,6.626762294,9.597714782,3.134614243,2.591964423,0.401961574,2.283178317,1.761597516,3.674673565,5.007289176,10.99628481,0.069775036,0.12432482,7.198864905,0.127075066,2.932208973,6.281565451,7.269615659,3.927570044,3.76629078,0.783213536,2.420343884,1.998924442,4.055263406,4.966043026,0,""
"Gonzaga",57.1429,40.7986,68.9459,8.3333,41.4352,32.3374,66.1017,6.0755,32.107,30.5094,57.4651,44.9376,0.093,0.0865,12.1,43.5925,17.6209,28.61635,31.63539,58.4448,16.2726,33.87097,39.13043,64.9509,65.061,120.0066,119.4432,93.6311,93.4325,0.943981,18.7524,53.9326,27.315,19.3452,53.2738,27.381,78.25,2.85,2.84,0.32,0.13,1.79,5.68,2.12,29.78,24.45,25.41,16.88,16.54,16.73,33.44,31.81,21.32,7.96,5.47,27.3,30.12,19.09,11.8,11.69,1211,33,0.939393939,18.41935484,-3,78.21212121,0.520073069,0.417426141,21.27272727,0.699798547,8.666666667,25.51515152,34.18181818,16.21212121,10.48484849,1.70264597,6.060606061,3.272727273,17.15151515,66.28636364,61.09090909,0.388614698,0.319471802,17.87878788,0.64921171,8.818181818,18.36363636,27.18181818,9.818181818,11.18181818,0.946052264,5.636363636,2.242424242,19.84848485,67.37121212,11.44195261,0,11.49118569,0.065747691,0.124560368,7.616892113,0.138432928,3.078825534,4.280195762,5.21089331,3.65511265,3.202745035,0.637002817,2.435921206,1.256799688,3.882019546,5.755941533,11.13654916,0.070971423,0.137844597,6.877306776,0.098232402,3.635369182,6.88666366,9.693601451,2.931025263,3.117035305,0.369987424,3.160480401,1.820547703,4.56290212,5.787895239,1,"champ"
"Grambling St.",38.3828,28.2799,64.8184,4.55,54.3027,32.0896,63.1052,9.826,25.9848,34.6477,43.0085,56.0333,0.0802,0.1323,-0.8,52.1655,16.8772,36.40303,38.7201,39.4318,26.1288,28.94737,39.62121,66.0546,65.5398,77.4783,79.898,112.0304,114.3234,0.015981,24.5652,54.3478,21.087,18.9759,55.1205,25.9036,76.72,-0.76,-0.54,0.94,0.81,-0.15,-1.3,1.34,34.11,14.78,28.49,24.43,19.42,12.88,24.84,22.13,21.77,22.54,8.73,25.12,23.07,18.52,17.78,15.52,1212,27,0,0,-22.66666667,51.11111111,0.358897592,0.281170275,19.37037037,0.632733832,8.37037037,18.18518519,26.55555556,7.518518519,16.59259259,0.516925382,5.296296296,1.703703704,19.14814815,66.38611111,73.77777778,0.467062757,0.314327499,22.18518519,0.632454903,10.74074074,23.14814815,33.88888889,14.96296296,10.81481482,1.537270035,8.740740741,3.555555556,16.07407407,67.8712963,0,16.5715233,11.74188208,0.075717494,0.140080912,6.862092909,0.108894333,2.733666855,7.027621531,8.25242777,2.501851167,5.685739647,0.262834624,2.215588389,2.145026713,3.347831717,6.568563438,10.57694639,0.065787459,0.110424599,5.247981568,0.089557916,4.434069086,4.469587003,6.868732575,5.754473053,3.328629159,0.862551529,3.888766787,2.764240518,3.507419893,6.663277317,0,""
"Grand Canyon",50,34.5521,72.1683,7.9678,49.6867,33.2645,68.8245,7.8616,36.4424,30.2311,51.6517,46.3687,0.0814,0.0781,9.6,49.7502,16.3821,34.21859,36.66458,50.6662,17.1904,26.98925,41.17255,63.9892,64.7759,106.5008,105.26,107.4695,114.151,0.282415,22.6741,48.5003,28.8256,20.2303,55.5834,24.1863,75.9,0.13,-2.15,-1.68,0.3,-0.42,-2.02,1.67,36.09,18.34,22.2,18.54,18.54,22.38,26.21,23.08,17.93,17.93,14.85,27.53,24.57,16.34,16.34,15.22,1213,29,0.517241379,9.266666667,-12.07142857,67.82758621,0.44613656,0.343766162,21.31034483,0.727974895,6.965517241,18.5862069,25.55172414,11.86206897,10.93103448,1.241180898,5.206896552,3.068965517,19.75862069,65.84655172,68.86206897,0.447518666,0.332117996,20.27586207,0.685337029,9.206896552,22.34482759,31.55172414,11.44827586,10.24137931,1.344117233,5,2.620689655,19.5862069,65.87241379,7.554248253,11.93871714,10.06787311,0.07876433,0.108631222,7.592775929,0.10769831,2.834516318,6.202057501,7.033522826,3.632434622,3.663829325,0.6335466,2.161006881,1.811294614,3.470849756,4.81777644,11.70080625,0.070846673,0.114336402,6.61111916,0.104628905,4.212051675,6.371117092,9.481509098,3.74724858,4.014751126,0.778972931,2.283481052,2.258536079,4.118921854,4.715264653,0,""
"Hampton",45.9416,30.4065,65.212,10.757,44.3028,34.4322,68.682,10.0649,33.2972,30.3165,46.4807,45.0269,0.0961,0.0777,16.4,46.5297,20.1276,30.91828,45.91893,45.8311,20.4769,32.84553,43.42177,69.1423,69.5372,96.6099,95.5537,98.5232,102.3087,0.313129,23.6011,51.083,25.3159,25.3119,49.5544,25.1337,75.88,-0.72,-0.14,-1.26,-0.73,-1.07,-0.87,1.99,35.47,16.55,24.22,18,23.22,18,36.34,28.22,14.63,10.18,10.63,24.98,31.65,18.62,11.66,13.09,1214,33,0.484848485,10.9375,-11.94117647,67.15151515,0.410233947,0.310543298,24.3030303,0.638449468,10.45454546,24.57575758,35.03030303,10.60606061,13.87878788,0.842566631,6.666666667,4.090909091,21.54545455,70.93787879,68,0.417058157,0.340001421,25.06060606,0.686547465,9,22.81818182,31.81818182,10.15151515,13.72727273,0.837895612,5.393939394,3.757575758,20.42424242,71.20681818,7.945386502,9.64021906,11.08242193,0.066224594,0.114247594,9.27862075,0.144266274,3.683501299,6.09318422,8.102796001,2.988931602,4.37862404,0.351382176,2.419538524,2.566169767,4.610388467,5.57751177,9.650129533,0.074714132,0.110244262,7.407510521,0.088569152,3.968626967,4.578854561,6.871383346,4.657797308,4.170377136,0.494424071,2.936190069,2.179883928,5.093073133,6.282824034,1,"champ"
"Hartford",46.0072,32.5215,70.3057,4.7669,52.0127,31.6206,67.4304,10.6079,45.4131,34.8966,55.6281,52.0737,0.097,0.09,10.1,50.4138,20.9008,29.54048,42.13793,47.2674,18.9616,25.27583,29.79831,63.2144,63.7531,95.8785,95.681,100.8624,105.7892,0.239588,18.1408,43.493,38.3662,21.9851,52.4013,25.6137,75.74,-1.39,-0.97,-1.99,-0.7,0.46,-2.36,2.35,31.24,17.43,26.01,20.33,18.12,18.11,36.28,31.88,11.09,10.91,9.83,22.6,26.71,19.09,19.26,12.34,1216,29,0.448275862,5.384615385,-10.5625,61.20689655,0.402122858,0.335380088,15.79310345,0.697554243,6.551724138,20.17241379,26.72413793,11.75862069,11.86206897,1.105544128,6.206896552,1.551724138,18.5862069,65.81206897,64.62068966,0.449216519,0.303205052,21.06896552,0.669892553,8.103448276,24.82758621,32.93103448,11.68965517,13.13793103,0.928048166,5.75862069,3.068965517,16.82758621,65.04224138,5.22076721,6.480419225,8.686522033,0.081865547,0.095359114,5.64661283,0.112421128,2.543706616,5.819112386,6.963663607,3.552214324,3.805298355,0.636847261,2.127696782,1.120784384,4.153460187,4.121392474,9.053072853,0.065838969,0.142940848,7.111012759,0.121763899,2.794699416,5.83137429,6.707836752,3.392254289,2.735012901,0.339021448,1.993832856,2.069006568,3.128999903,4.481325853,0,""
"Harvard",45.8456,34.1463,71.4549,13.0248,44.1335,33.4086,67.4009,8.1134,26.5086,32.2886,56.6387,51.7921,0.1073,0.0859,8.5,46.0641,19.8535,27.84667,33.09038,47.2701,18.6611,32.30241,39.00862,61.0226,61.4961,101.7488,102.0323,93.6312,94.5579,0.70576,22.77,55.0469,22.1831,19.4904,52.2293,28.2803,76.98,-0.49,0.62,0.87,0.57,-0.01,0.13,2.19,26.39,14.89,18.51,26.31,22.48,17.81,28.72,26.17,29.84,11.3,3.97,22.91,28.56,22.01,15.9,10.62,1217,27,0.740740741,11.4,-13.42857143,63.11111111,0.42994406,0.344225865,20.14814815,0.718207046,9.222222222,23.51851852,32.74074074,12.51851852,11.2962963,1.257484503,6.666666667,4.518518519,15.85185185,63.2,58.14814815,0.407554174,0.330618768,16.77777778,0.666304245,7.074074074,18.88888889,25.96296296,10.7037037,11.92592593,0.951925671,5.333333333,3.074074074,17.88888889,63.63611111,7.721467,15.98809081,12.14759658,0.094273592,0.109646878,6.502684083,0.128963633,3.566223313,5.094268049,7.491495653,4.245996942,4.130699464,0.627014143,2.526779647,2.636582438,3.347831717,5.690266656,10.53822239,0.084102967,0.090755197,6.308317668,0.146800898,2.716416275,6.290000204,7.350988848,3.549808389,3.049917098,0.386472729,2.85549403,2.319249314,3.202563076,5.630776237,1,"champ"
"Hawaii",49.3216,32.8267,68.9459,10.9322,45.1695,34.7896,71.7881,7.7414,34.4322,34.3715,52.0384,55.8824,0.1355,0.0854,4.4,47.5806,23.4368,34.43478,41.9911,49.2936,18.732,32.23629,36.73469,69.0638,69.675,103.3463,102.8647,98.4283,99.5415,0.593309,20.4392,52.1959,27.3649,24.0568,47.3147,28.6285,77.03,1.25,-0.03,-0.66,0.12,1.16,1.21,1.41,34.9,22.8,20.64,21.45,18.11,17.01,32.17,24.85,17.92,13.17,11.89,23.78,21.03,18.8,15.78,20.61,1218,33,0.606060606,11.4,-8.692307692,71.75757576,0.438475322,0.323686366,21.27272727,0.681831906,10.3030303,21.81818182,32.12121212,13.15151515,12.84848485,1.155317387,9.424242424,3.909090909,20.33333333,70.55909091,68.27272727,0.416940892,0.347650609,22.87878788,0.721501872,10.03030303,22.6969697,32.72727273,12.66666667,15.78787879,0.912397986,5.939393939,2.939393939,19.21212121,71.10984849,7.329823722,5.92149496,10.28661237,0.072570758,0.085853268,6.563501006,0.115497694,3.522116272,5.32948488,7.639361785,3.898086166,4.085960812,0.55445521,3.929299421,1.826260461,3.878358759,6.12737141,10.6280076,0.069225927,0.138874944,7.410961374,0.112234937,3.015427504,5.854938346,6.843211633,4.269562819,4.728620146,0.559770873,2.737921131,2.060633913,4.470441643,5.424686553,0,""
"High Point",49.3036,39.0295,73.4375,8.3156,50,35.2843,72.4551,7.3352,30.5609,38.9323,54.6089,49.8529,0.0929,0.1037,2.2,51.1393,19.5537,31.33841,32.61719,52.1277,17.2724,30.36304,33.01096,62.9138,62.4858,108.5372,106.2014,105.0124,104.1664,0.555398,18.866,53.2865,27.8475,18.7694,48.5005,32.7301,76.66,-1.26,-0.7,0.01,0.6,1.33,-1.96,1.94,34.21,31.49,17.74,18.4,20.37,12,41.4,22.36,22.73,8.68,4.82,19.47,24.56,21.95,17.33,16.68,1219,28,0.678571429,9.210526316,-12.88888889,71.17857143,0.460567647,0.395573292,18.28571429,0.71383374,8.285714286,19.92857143,28.21428571,14,11.17857143,1.376551227,6.107142857,2.785714286,15.78571429,66.97142857,69.07142857,0.443313737,0.355556244,17.89285714,0.711671816,8.964285714,21.25,30.21428571,12.10714286,12.71428571,1.045005747,6.821428571,2.821428571,17.57142857,67.10625,6.078915724,17.06930318,11.78213831,0.061994223,0.118162925,7.422973063,0.144177281,3.207134903,5.32588766,7.197515738,3.030707044,3.079845732,0.59822955,2.298780445,2.469924918,4.166507934,9.082968174,13.54807236,0.074317044,0.127005804,6.69073038,0.148440075,3.775968288,6.850925863,9.421634453,4.254316202,3.430334644,0.561003247,2.228661306,1.72247822,3.985423175,8.817526804,0,""
"Hofstra",50.7437,36.6915,69.8454,7.3311,48.2702,34.0289,71.223,9.0114,41.2943,33.914,58.2857,54.386,0.1079,0.0722,6.9,49.2107,19.7575,28.28371,37.83342,52.5167,16.1019,32.65993,39.85619,69.1398,69.213,112.7814,108.8617,100.3509,105.4378,0.590854,20.9509,44.8396,34.2095,21.4937,50.8901,27.6162,76.04,-0.79,-1.48,-1.25,-0.7,1.08,-2.27,1.76,26.27,17.55,20.36,20.99,20.91,20.19,46.68,27.61,12.2,3.9,9.61,31.66,20.6,16.98,16.06,14.7,1220,33,0.606060606,19.4,-8,78.39393939,0.45120781,0.365258894,23.51515152,0.687816685,10.33333333,24.87878788,35.21212121,15.45454546,11.15151515,1.503784634,7.515151515,2.696969697,18.84848485,70.98787879,69.78787879,0.439478363,0.34980091,21.06060606,0.705368898,8.212121212,21.96969697,30.18181818,13.15151515,13.54545455,1.042254177,5.03030303,3.121212121,19.39393939,71.00378788,10.80643083,5.686240703,9.717700969,0.07470168,0.100302213,10.3776238,0.111726785,3.479104291,7.034546786,8.985257285,4.323561243,3.231884243,0.62004072,2.751377066,2.351659633,4.078305501,5.403569137,13.43679086,0.106765351,0.129863194,7.968451049,0.13713608,3.506757546,5.665051017,7.173974428,4.62412973,3.580248849,0.564930782,2.098881376,2.132451286,5.550559622,5.305488466,0,""
"Holy Cross",45.4458,33.71,71.5847,13.8493,51.7312,37.5276,71.5008,9.3001,33.7357,31.5679,48.2389,58.4071,0.1154,0.0811,7.5,53.1707,21.635,29.70414,41.32404,47.1728,16.9644,29.60725,34.87929,63.1817,63.9441,100.918,100.0444,104.7174,106.284,0.332753,20.9265,50.4792,28.5942,21.7436,52.1026,26.1538,76.19,-0.73,0.27,1.33,-0.38,-2.88,-0.46,1.99,36.46,18.16,23.51,21.2,17.13,20,31.06,22.73,21.1,17.8,7.3,20.95,25.65,22.39,18.46,12.55,1221,29,0.448275862,8.461538462,-11.25,64.82758621,0.419640943,0.345113366,18.93103448,0.705222982,8.620689655,20,28.62068966,10.86206897,10.65517241,1.374511342,7.413793103,4.655172414,19.48275862,65.37155172,67.24137931,0.476587413,0.362178082,20.44827586,0.724560118,7.137931035,22.34482759,29.48275862,13.65517241,13.62068966,1.145772646,5.206896552,3.379310345,17.13793103,65.64396552,5.621615791,6.54726406,11.37374472,0.086410716,0.142407239,7.328666973,0.10330829,3.783552687,6.017830649,8.22632444,3.824023105,3.362353152,1.775726605,3.510364668,2.676296242,5.17977309,6.253448064,10.85177791,0.080574996,0.153873789,9.432414503,0.116047124,3.388258486,5.727601481,7.646757902,4.514072141,4.33765731,0.728920293,2.335736506,2.094444916,3.879655157,5.83947334,0,""
"Houston",45.2333,32.0148,68,10.3952,48.3677,33.6788,66.6667,10.142,45.0696,33.2186,53.3333,55.6728,0.0886,0.1064,1.4,49.082,19.8404,33.6688,33.21859,46.4903,20.4664,33.55593,32.03343,63.8726,64.032,99.4597,99.4018,101.3391,102.8325,0.403666,18.9806,43.301,37.7184,18.4072,53.6958,27.897,78.09,0.37,0.41,1.08,2.3,2.96,0.79,1.7,27.72,22.3,18.34,15.29,23.02,21.05,30.7,28.72,21.12,11.67,7.79,23.21,22.3,21.91,19.46,13.11,1222,32,0.40625,11.53846154,-9.842105263,64.375,0.396654499,0.323764136,17.96875,0.67343744,11.34375,22.5625,33.90625,11.75,12.90625,1.425627694,5.75,3.78125,17.625,66.19140625,65.53125,0.439331121,0.342208336,18.09375,0.656920282,9.59375,22.125,31.71875,13.1875,12.34375,1.188845427,6.90625,3.125,17.25,65.81328125,7.007322178,6.94632723,10.61572176,0.060916265,0.0819064,8.562801678,0.152363908,4.307602993,6.190197766,8.569862328,2.423007995,4.966723948,2.512454797,2.286002286,2.059351213,3.98990662,6.956502555,8.839005837,0.059984758,0.10740318,7.345656496,0.135675436,3.320118294,8.319235387,9.443326283,3.880783925,3.327397268,0.622240286,3.577342454,2.432972429,4.564943557,6.485846826,0,""
"Houston Baptist",47.4576,31.5476,72.8653,8.1319,50.989,37.8824,72.7273,10.2692,25.0934,31.8352,46.3918,52.32,0.0808,0.1028,8.2,52.8464,17.1957,31.53942,43.67041,47.4235,21.4182,37.59036,39.35773,67.7172,67.0559,101.4469,100.5396,112.0982,113.1382,0.20462,23.2164,57.5574,19.2261,23.1063,50.5722,26.3215,76.12,1.18,0.04,-0.68,0.22,-3.46,1.22,1.69,42.56,20.85,21.35,23.36,16.36,18.07,41.36,20.28,10.81,20.73,6.82,37.14,17.97,15.28,20.68,8.94,1223,24,0.333333333,8.625,-15.625,68.91666667,0.436612671,0.317957112,21.95833333,0.719293604,11.16666667,22.41666667,33.58333333,11.25,14.41666667,0.822734174,5.5,3.083333333,20.70833333,69.471875,76.45833333,0.468954507,0.380366367,24.29166667,0.728541409,9.208333333,19.375,28.58333333,13.625,11.58333333,1.355583796,7,4.291666667,19.66666667,69.53854167,8.192984804,8.838363348,9.577676339,0.066148999,0.106134729,8.078307866,0.147656521,3.331883743,5.860083592,8.096787697,3.313345872,3.888854382,0.287894648,2.828427125,2.394135347,5.008507255,6.249005627,13.38714233,0.077811277,0.148010786,8.96601878,0.081015668,3.361924483,5.240415682,7.13787611,5.31456162,4.169419381,0.805154159,2.813013238,2.274225461,4.429806814,6.327549234,0,""
